index arm charge dw23_bin_center wness_bin_center value7 uncertainty7 value8 uncertainty8 value9 uncertainty9
67 0 0 -0.297500 0.337500 0.321682 14.274397 0.309862 13.646089 0.396942 14.363434
68 0 0 -0.297500 0.342500 0.307822 14.270081 0.295227 13.640639 0.385720 14.352901
69 0 0 -0.297500 0.347500 0.293580 14.266395 0.280210 13.635697 0.374303 14.342938
70 0 0 -0.297500 0.352500 0.278982 14.263280 0.264844 13.631218 0.362700 14.333545
71 0 0 -0.297500 0.357500 0.264059 14.260679 0.249164 13.627156 0.350919 14.324719
72 0 0 -0.297500 0.362500 0.248841 14.258534 0.233206 13.623470 0.338970 14.316453
73 0 0 -0.297500 0.367500 0.233363 14.256792 0.217011 13.620120 0.326864 14.308738
74 0 0 -0.297500 0.372500 0.217662 14.255401 0.200620 13.617071 0.314614 14.301560
75 0 0 -0.297500 0.377500 0.201774 14.254317 0.184076 13.614291 0.302232 14.294906
76 0 0 -0.297500 0.382500 0.185742 14.253499 0.167425 13.611753 0.289732 14.288758
77 0 0 -0.297500 0.387500 0.169604 14.252914 0.150713 13.609436 0.277128 14.283097
78 0 0 -0.297500 0.392500 0.153406 14.252539 0.133989 13.607321 0.264435 14.277901
79 0 0 -0.297500 0.397500 0.137191 14.252356 0.117300 13.605394 0.251670 14.273149
80 0 0 -0.297500 0.402500 0.121003 14.252356 0.100697 13.603647 0.238849 14.268818
81 0 0 -0.297500 0.407500 0.104888 14.252539 0.084229 13.602072 0.225989 14.264884
82 0 0 -0.297500 0.412500 0.088893 14.252914 0.067947 13.600667 0.213108 14.261322
83 0 0 -0.297500 0.417500 0.073063 14.253499 0.051899 13.599431 0.200224 14.258110
84 0 0 -0.297500 0.422500 0.057444 14.254317 0.036135 13.598364 0.187356 14.255222
85 0 0 -0.297500 0.427500 0.042082 14.255401 0.020705 13.597469 0.174523 14.252637
86 0 0 -0.297500 0.432500 0.027023 14.256792 0.005655 13.596749 0.161744 14.250331
87 0 0 -0.297500 0.437500 0.012311 14.258534 -0.008968 13.596205 0.149040 14.248284
88 0 0 -0.297500 0.442500 -0.002011 14.260679 -0.023119 13.595841 0.136429 14.246474
89 0 0 -0.297500 0.447500 -0.015900 14.263280 -0.036754 13.595658 0.123931 14.244884
90 0 0 -0.297500 0.452500 -0.029316 14.266395 -0.049833 13.595658 0.111567 14.243495
91 0 0 -0.297500 0.457500 -0.042219 14.270081 -0.062315 13.595841 0.099357 14.242292
92 0 0 -0.297500 0.462500 -0.054573 14.274397 -0.074165 13.596205 0.087320 14.241259
93 0 0 -0.297500 0.467500 -0.066342 14.279398 -0.085348 13.596749 0.075476 14.240384
94 0 0 -0.297500 0.472500 -0.077492 14.285137 -0.095833 13.597469 0.063845 14.239656
95 0 0 -0.297500 0.477500 -0.087995 14.291662 -0.105591 13.598364 0.052445 14.239063
96 0 0 -0.297500 0.482500 -0.097821 14.299015 -0.114598 13.599431 0.041296 14.238599
97 0 0 -0.297500 0.487500 -0.106945 14.307230 -0.122830 13.600667 0.030416 14.238257
98 0 0 -0.297500 0.492500 -0.115346 14.316332 -0.130271 13.602072 0.019824 14.238031
99 0 0 -0.297500 0.497500 -0.123004 14.326338 -0.136904 13.603647 0.009536 14.237920
100 0 0 -0.297500 0.502500 -0.129902 14.337254 -0.142719 13.605394 -0.000431 14.237920
101 0 0 -0.297500 0.507500 -0.136027 14.349075 -0.147707 13.607321 -0.010060 14.238031
102 0 0 -0.297500 0.512500 -0.141370 14.361790 -0.151865 13.609436 -0.019336 14.238257
103 0 0 -0.297500 0.517500 -0.145925 14.375375 -0.155193 13.611753 -0.028245 14.238599
104 0 0 -0.297500 0.522500 -0.149687 14.389803 -0.157694 13.614291 -0.036771 14.239063
105 0 0 -0.297500 0.527500 -0.152657 14.405042 -0.159376 13.617071 -0.044903 14.239656
106 0 0 -0.297500 0.532500 -0.154840 14.421060 -0.160250 13.620120 -0.052627 14.240384
107 0 0 -0.297500 0.537500 -0.156241 14.437828 -0.160331 13.623470 -0.059934 14.241259
108 0 0 -0.297500 0.542500 -0.156871 14.455329 -0.159639 13.627156 -0.066813 14.242292
109 0 0 -0.297500 0.547500 -0.156744 14.473562 -0.158194 13.631218 -0.073254 14.243495
110 0 0 -0.297500 0.552500 -0.155877 14.492553 -0.156024 13.635697 -0.079250 14.244884
111 0 0 -0.297500 0.557500 -0.154290 14.512361 -0.153157 13.640639 -0.084793 14.246474
112 0 0 -0.297500 0.562500 -0.152006 14.533094 -0.149627 13.646089 -0.089879 14.248284
113 0 0 -0.297500 0.567500 -0.149051 14.554917 -0.145468 13.652093 -0.094502 14.250331
114 0 0 -0.297500 0.572500 -0.145455 14.578070 -0.140719 13.658696 -0.098659 14.252637
115 0 0 -0.297500 0.577500 -0.141249 14.602884 -0.135423 13.665940 -0.102348 14.255222
116 0 0 -0.297500 0.582500 -0.136467 14.629795 -0.129622 13.673865 -0.105569 14.258110
117 0 0 -0.297500 0.587500 -0.131148 14.659368 -0.123365 13.682502 -0.108320 14.261322
118 0 0 -0.297500 0.592500 -0.125330 14.692314 -0.116699 13.691882 -0.110605 14.264884
119 0 0 -0.297500 0.597500 -0.119054 14.729513 -0.109674 13.702022 -0.112425 14.268818
120 0 0 -0.297500 0.602500 -0.112364 14.772041 -0.102345 13.712936 -0.113786 14.273149
121 0 0 -0.297500 0.607500 -0.105305 14.821191 -0.094765 13.724629 -0.114692 14.277901
122 0 0 -0.297500 0.612500 -0.097923 14.878500 -0.086988 13.737096 -0.115150 14.283097
123 0 0 -0.297500 0.617500 -0.090267 14.945778 -0.079072 13.750326 -0.115168 14.288758
124 0 0 -0.297500 0.622500 -0.082386 15.025132 -0.071073 13.764304 -0.114756 14.294906
125 0 0 -0.297500 0.627500 -0.074329 15.119000 -0.063050 13.779007 -0.113923 14.301560
126 0 0 -0.297500 0.632500 -0.066148 15.230173 -0.055059 13.794416 -0.112682 14.308738
127 0 0 -0.297500 0.637500 -0.057894 15.361828 -0.047160 13.810514 -0.111045 14.316453
128 0 0 -0.297500 0.642500 -0.049618 15.517556 -0.039409 13.827291 -0.109026 14.324719
129 0 0 -0.297500 0.647500 -0.041372 15.701385 -0.031864 13.844755 -0.106641 14.333545
130 0 0 -0.297500 0.652500 -0.033208 15.917814 -0.024581 13.862937 -0.103905 14.342938
131 0 0 -0.297500 0.657500 -0.025176 16.171828 -0.017615 13.881899 -0.100836 14.352901
132 0 0 -0.297500 0.662500 -0.017327 16.468933 -0.011021 13.901747 -0.097453 14.363434
133 0 0 -0.297500 0.667500 -0.009710 16.815166 -0.004851 13.922643 -0.093775 14.374536
134 0 0 -0.297500 0.672500 -0.002375 17.217123 0.000843 13.944816 -0.089821 14.386200
135 0 0 -0.297500 0.677500 0.004632 17.681966 0.006014 13.968582 -0.085614 14.398420
136 0 0 -0.297500 0.682500 0.011264 18.217443 0.010613 13.994356 -0.081175 14.411188
137 0 0 -0.297500 0.687500 0.017477 18.831894 0.014596 14.022674 -0.076527 14.424493
138 0 0 -0.297500 0.692500 0.023228 19.534253 0.017922 14.054210 -0.071694 14.438326
139 0 0 -0.297500 0.697500 0.028477 20.334053 0.020551 14.089801 -0.066699 14.452682
140 0 0 -0.297500 0.702500 0.033185 21.241421 0.022445 14.130466 -0.061569 14.467556
141 0 0 -0.297500 0.707500 0.037315 22.267066 0.023573 14.177430 -0.056328 14.482950
142 0 0 -0.297500 0.712500 0.040833 23.422271 0.023903 14.232153 -0.051002 14.498875
143 0 0 -0.297500 0.717500 0.043708 24.718868 0.023407 14.296351 -0.045618 14.515351
144 0 0 -0.297500 0.722500 0.045911 26.169218 0.022063 14.372023 -0.040202 14.532412
145 0 0 -0.297500 0.727500 0.047415 27.786179 0.019849 14.461480 -0.034782 14.550110
146 0 0 -0.297500 0.732500 0.048197 29.583069 0.016748 14.567370 -0.029385 14.568518
147 0 0 -0.297500 0.737500 0.048237 31.573631 0.012747 14.692705 -0.024039 14.587733
148 0 0 -0.297500 0.742500 0.047516 33.771980 0.007836 14.840886 -0.018770 14.607886
149 0 0 -0.297500 0.747500 0.046021 36.192553 0.002009 15.015730 -0.013608 14.629139
150 0 0 -0.297500 0.752500 0.043738 38.850058 -0.004738 15.221493 -0.008579 14.651699
151 0 0 -0.297500 0.757500 0.040660 41.759402 -0.012404 15.462896 -0.003712 14.675821
152 0 0 -0.297500 0.762500 0.036781 44.935633 -0.020984 15.745138 0.000967 14.701812
153 0 0 -0.297500 0.767500 0.032098 48.393868 -0.030471 16.073926 0.005430 14.730044
154 0 0 -0.297500 0.772500 0.026612 52.149212 -0.040853 16.455479 0.009650 14.760956
155 0 0 -0.297500 0.777500 0.020326 56.216689 -0.052115 16.896552 0.013601 14.795068
156 0 0 -0.297500 0.782500 0.013246 60.611156 -0.064240 17.404438 0.017257 14.832984
157 0 0 -0.297500 0.787500 0.005382 65.347218 -0.077207 17.986980 0.020591 14.875406
158 0 0 -0.297500 0.792500 -0.003254 70.439148 -0.090991 18.652570 0.023579 14.923139
159 0 0 -0.297500 0.797500 -0.012648 75.900793 -0.105565 19.410147 0.026196 14.977107
160 0 0 -0.297500 0.802500 -0.022781 81.745494 -0.120898 20.269196 0.028419 15.038357
161 0 0 -0.297500 0.807500 -0.033635 87.985993 -0.136959 21.239730 0.030224 15.108072
162 0 0 -0.297500 0.812500 -0.045186 94.634350 -0.153711 22.332280 0.031588 15.187585
163 0 0 -0.297500 0.817500 -0.057408 101.701852 -0.171118 23.557871 0.032492 15.278384
164 0 0 -0.297500 0.822500 -0.070276 109.198938 -0.189138 24.927999 0.032913 15.382130
165 0 0 -0.297500 0.827500 -0.083759 117.135109 -0.207729 26.454597 0.032833 15.500662
166 0 0 -0.297500 0.832500 -0.097827 125.518856 -0.226849 28.150001 0.032232 15.636014
167 0 0 -0.297500 0.837500 -0.112446 134.357584 -0.246451 30.026909 0.031093 15.790421
168 0 0 -0.297500 0.842500 -0.127581 143.657543 -0.266487 32.098331 0.029399 15.966337
169 0 0 -0.297500 0.847500 -0.143195 153.423767 -0.286910 34.377542 0.027136 16.166439
170 0 0 -0.297500 0.852500 -0.159251 163.660008 -0.307670 36.878026 0.024288 16.393642
171 0 0 -0.297500 0.857500 -0.175710 174.368692 -0.328715 39.613410 0.020842 16.651111
172 0 0 -0.297500 0.862500 -0.192530 185.550870 -0.349996 42.597405 0.016787 16.942267
173 0 0 -0.297500 0.867500 -0.209672 197.206179 -0.371459 45.843738 0.012112 17.270799
174 0 0 -0.297500 0.872500 -0.227093 209.332810 -0.393054 49.366073 0.006808 17.640673
175 0 0 -0.297500 0.877500 -0.244751 221.927488 -0.414726 53.177945 0.000866 18.056142
176 0 0 -0.297500 0.882500 -0.262601 234.985457 -0.436424 57.292676 -0.005721 18.521749
177 0 0 -0.297500 0.887500 -0.280602 248.500467 -0.458096 61.723299 -0.012958 19.042341
178 0 0 -0.297500 0.892500 -0.298709 262.464781 -0.479690 66.482478 -0.020849 19.623067
179 0 0 -0.297500 0.897500 -0.316878 276.869185 -0.501154 71.582423 -0.029396 20.269390
180 0 0 -0.297500 0.902500 -0.335067 291.702999 -0.522439 77.034812 -0.038603 20.987086
181 0 0 -0.297500 0.907500 -0.353232 306.954113 -0.543494 82.850707 -0.048467 21.782251
182 0 0 -0.297500 0.912500 -0.371330 322.609011 -0.564271 89.040476 -0.058990 22.661297
183 0 0 -0.297500 0.917500 -0.389320 338.652821 -0.584723 95.613715 -0.070167 23.630959
184 0 0 -0.297500 0.922500 -0.407160 355.069362 -0.604804 102.579168 -0.081995 24.698286
