index arm charge dw23_bin_center wness_bin_center value7 uncertainty7 value8 uncertainty8 value9 uncertainty9
78 0 0 -0.297500 0.392500 -0.019933 1.085492 0.005280 1.062216 0.079573 1.068375
79 0 0 -0.297500 0.397500 -0.023136 1.085489 0.006751 1.062206 0.077546 1.068355
80 0 0 -0.297500 0.402500 -0.026165 1.085489 0.008302 1.062197 0.075590 1.068337
81 0 0 -0.297500 0.407500 -0.029021 1.085492 0.009926 1.062189 0.073705 1.068320
82 0 0 -0.297500 0.412500 -0.031706 1.085497 0.011617 1.062181 0.071890 1.068304
83 0 0 -0.297500 0.417500 -0.034221 1.085505 0.013370 1.062175 0.070145 1.068290
84 0 0 -0.297500 0.422500 -0.036565 1.085516 0.015177 1.062169 0.068469 1.068276
85 0 0 -0.297500 0.427500 -0.038740 1.085530 0.017031 1.062165 0.066861 1.068265
86 0 0 -0.297500 0.432500 -0.040747 1.085546 0.018928 1.062161 0.065322 1.068254
87 0 0 -0.297500 0.437500 -0.042585 1.085566 0.020859 1.062158 0.063850 1.068244
88 0 0 -0.297500 0.442500 -0.044256 1.085589 0.022819 1.062156 0.062446 1.068235
89 0 0 -0.297500 0.447500 -0.045761 1.085614 0.024801 1.062155 0.061108 1.068227
90 0 0 -0.297500 0.452500 -0.047098 1.085643 0.026798 1.062155 0.059835 1.068220
91 0 0 -0.297500 0.457500 -0.048270 1.085676 0.028804 1.062156 0.058629 1.068213
92 0 0 -0.297500 0.462500 -0.049277 1.085712 0.030812 1.062158 0.057487 1.068208
93 0 0 -0.297500 0.467500 -0.050118 1.085751 0.032816 1.062161 0.056410 1.068203
94 0 0 -0.297500 0.472500 -0.050795 1.085795 0.034809 1.062165 0.055397 1.068199
95 0 0 -0.297500 0.477500 -0.051307 1.085842 0.036785 1.062169 0.054448 1.068196
96 0 0 -0.297500 0.482500 -0.051656 1.085894 0.038737 1.062175 0.053562 1.068193
97 0 0 -0.297500 0.487500 -0.051840 1.085950 0.040658 1.062181 0.052738 1.068191
98 0 0 -0.297500 0.492500 -0.051860 1.086011 0.042541 1.062189 0.051976 1.068190
99 0 0 -0.297500 0.497500 -0.051718 1.086077 0.044381 1.062197 0.051276 1.068189
100 0 0 -0.297500 0.502500 -0.051411 1.086147 0.046170 1.062206 0.050638 1.068189
101 0 0 -0.297500 0.507500 -0.050942 1.086223 0.047903 1.062216 0.050060 1.068190
102 0 0 -0.297500 0.512500 -0.050309 1.086305 0.049572 1.062228 0.049542 1.068191
103 0 0 -0.297500 0.517500 -0.049513 1.086393 0.051170 1.062240 0.049085 1.068193
104 0 0 -0.297500 0.522500 -0.048553 1.086486 0.052693 1.062253 0.048687 1.068196
105 0 0 -0.297500 0.527500 -0.047431 1.086587 0.054132 1.062267 0.048347 1.068199
106 0 0 -0.297500 0.532500 -0.046145 1.086694 0.055481 1.062282 0.048067 1.068203
107 0 0 -0.297500 0.537500 -0.044695 1.086808 0.056735 1.062298 0.047845 1.068208
108 0 0 -0.297500 0.542500 -0.043082 1.086929 0.057886 1.062315 0.047680 1.068213
109 0 0 -0.297500 0.547500 -0.041305 1.087059 0.058929 1.062333 0.047573 1.068220
110 0 0 -0.297500 0.552500 -0.039364 1.087197 0.059857 1.062353 0.047522 1.068227
111 0 0 -0.297500 0.557500 -0.037258 1.087343 0.060663 1.062374 0.047529 1.068235
112 0 0 -0.297500 0.562500 -0.034987 1.087498 0.061343 1.062396 0.047591 1.068244
113 0 0 -0.297500 0.567500 -0.032552 1.087663 0.061889 1.062420 0.047709 1.068254
114 0 0 -0.297500 0.572500 -0.029951 1.087837 0.062296 1.062445 0.047882 1.068264
115 0 0 -0.297500 0.577500 -0.027184 1.088022 0.062558 1.062472 0.048110 1.068276
116 0 0 -0.297500 0.582500 -0.024251 1.088217 0.062669 1.062501 0.048393 1.068290
117 0 0 -0.297500 0.587500 -0.021150 1.088424 0.062623 1.062532 0.048730 1.068304
118 0 0 -0.297500 0.592500 -0.017883 1.088642 0.062414 1.062566 0.049121 1.068320
119 0 0 -0.297500 0.597500 -0.014447 1.088872 0.062038 1.062602 0.049565 1.068337
120 0 0 -0.297500 0.602500 -0.010843 1.089115 0.061488 1.062642 0.050062 1.068355
121 0 0 -0.297500 0.607500 -0.007070 1.089371 0.060759 1.062684 0.050611 1.068375
122 0 0 -0.297500 0.612500 -0.003127 1.089641 0.059847 1.062730 0.051213 1.068396
123 0 0 -0.297500 0.617500 0.000987 1.089925 0.058745 1.062780 0.051867 1.068420
124 0 0 -0.297500 0.622500 0.005272 1.090224 0.057450 1.062834 0.052572 1.068445
125 0 0 -0.297500 0.627500 0.009730 1.090538 0.055956 1.062893 0.053329 1.068472
126 0 0 -0.297500 0.632500 0.014360 1.090868 0.054259 1.062957 0.054136 1.068501
127 0 0 -0.297500 0.637500 0.019164 1.091215 0.052354 1.063027 0.054993 1.068532
128 0 0 -0.297500 0.642500 0.024144 1.091578 0.050237 1.063103 0.055901 1.068565
129 0 0 -0.297500 0.647500 0.029299 1.091960 0.047903 1.063186 0.056858 1.068601
130 0 0 -0.297500 0.652500 0.034630 1.092360 0.045350 1.063278 0.057865 1.068639
131 0 0 -0.297500 0.657500 0.040140 1.092779 0.042572 1.063377 0.058920 1.068680
132 0 0 -0.297500 0.662500 0.045828 1.093217 0.039567 1.063486 0.060025 1.068723
133 0 0 -0.297500 0.667500 0.051696 1.093677 0.036330 1.063604 0.061177 1.068770
134 0 0 -0.297500 0.672500 0.057746 1.094157 0.032859 1.063734 0.062378 1.068819
135 0 0 -0.297500 0.677500 0.063977 1.094659 0.029150 1.063876 0.063626 1.068872
136 0 0 -0.297500 0.682500 0.070393 1.095184 0.025201 1.064030 0.064921 1.068928
137 0 0 -0.297500 0.687500 0.076993 1.095732 0.021009 1.064199 0.066263 1.068988
138 0 0 -0.297500 0.692500 0.083779 1.096304 0.016571 1.064383 0.067652 1.069051
139 0 0 -0.297500 0.697500 0.090752 1.096901 0.011886 1.064584 0.069087 1.069118
140 0 0 -0.297500 0.702500 0.097915 1.097524 0.006950 1.064803 0.070567 1.069189
141 0 0 -0.297500 0.707500 0.105268 1.098174 0.001764 1.065041 0.072094 1.069264
142 0 0 -0.297500 0.712500 0.112812 1.098850 -0.003676 1.065300 0.073665 1.069343
143 0 0 -0.297500 0.717500 0.120550 1.099555 -0.009371 1.065582 0.075281 1.069427
144 0 0 -0.297500 0.722500 0.128483 1.100289 -0.015321 1.065888 0.076942 1.069516
145 0 0 -0.297500 0.727500 0.136612 1.101053 -0.021528 1.066220 0.078647 1.069609
146 0 0 -0.297500 0.732500 0.144940 1.101848 -0.027992 1.066580 0.080396 1.069708
147 0 0 -0.297500 0.737500 0.153467 1.102675 -0.034713 1.066970 0.082188 1.069812
148 0 0 -0.297500 0.742500 0.162196 1.103534 -0.041693 1.067392 0.084024 1.069922
149 0 0 -0.297500 0.747500 0.171128 1.104427 -0.048930 1.067848 0.085902 1.070037
150 0 0 -0.297500 0.752500 0.180265 1.105355 -0.056425 1.068341 0.087823 1.070159
151 0 0 -0.297500 0.757500 0.189610 1.106318 -0.064177 1.068874 0.089786 1.070286
152 0 0 -0.297500 0.762500 0.199163 1.107318 -0.072184 1.069448 0.091791 1.070420
153 0 0 -0.297500 0.767500 0.208928 1.108356 -0.080448 1.070066 0.093837 1.070561
