index arm charge wness_bin_center dw23_bin_center entries
748 0 0 0.490000 0.270000 0
749 0 0 0.490000 0.290000 0
750 0 0 0.510000 -0.290000 0
751 0 0 0.510000 -0.270000 0
752 0 0 0.510000 -0.250000 0
753 0 0 0.510000 -0.230000 0
754 0 0 0.510000 -0.210000 0
755 0 0 0.510000 -0.190000 0
756 0 0 0.510000 -0.170000 0
757 0 0 0.510000 -0.150000 2
758 0 0 0.510000 -0.130000 1
759 0 0 0.510000 -0.110000 2
760 0 0 0.510000 -0.090000 7
761 0 0 0.510000 -0.070000 19
762 0 0 0.510000 -0.050000 20
763 0 0 0.510000 -0.030000 39
764 0 0 0.510000 -0.010000 31
765 0 0 0.510000 0.010000 19
766 0 0 0.510000 0.030000 13
767 0 0 0.510000 0.050000 4
768 0 0 0.510000 0.070000 3
769 0 0 0.510000 0.090000 4
770 0 0 0.510000 0.110000 0
771 0 0 0.510000 0.130000 2
772 0 0 0.510000 0.150000 0
773 0 0 0.510000 0.170000 0
774 0 0 0.510000 0.190000 1
775 0 0 0.510000 0.210000 0
776 0 0 0.510000 0.230000 0
777 0 0 0.510000 0.250000 0
778 0 0 0.510000 0.270000 0
779 0 0 0.510000 0.290000 0
780 0 0 0.530000 -0.290000 0
781 0 0 0.530000 -0.270000 0
782 0 0 0.530000 -0.250000 0
783 0 0 0.530000 -0.230000 0
784 0 0 0.530000 -0.210000 0
785 0 0 0.530000 -0.190000 0
786 0 0 0.530000 -0.170000 0
787 0 0 0.530000 -0.150000 1
788 0 0 0.530000 -0.130000 3
789 0 0 0.530000 -0.110000 1
790 0 0 0.530000 -0.090000 5
791 0 0 0.530000 -0.070000 18
792 0 0 0.530000 -0.050000 17
793 0 0 0.530000 -0.030000 35
794 0 0 0.530000 -0.010000 24
795 0 0 0.530000 0.010000 21
796 0 0 0.530000 0.030000 15
797 0 0 0.530000 0.050000 10
798 0 0 0.530000 0.070000 4
799 0 0 0.530000 0.090000 1
800 0 0 0.530000 0.110000 4
801 0 0 0.530000 0.130000 0
802 0 0 0.530000 0.150000 1
803 0 0 0.530000 0.170000 0
804 0 0 0.530000 0.190000 1
805 0 0 0.530000 0.210000 0
806 0 0 0.530000 0.230000 0
807 0 0 0.530000 0.250000 0
808 0 0 0.530000 0.270000 0
809 0 0 0.530000 0.290000 0
810 0 0 0.550000 -0.290000 0
811 0 0 0.550000 -0.270000 0
812 0 0 0.550000 -0.250000 0
813 0 0 0.550000 -0.230000 0
814 0 0 0.550000 -0.210000 0
815 0 0 0.550000 -0.190000 0
816 0 0 0.550000 -0.170000 2
817 0 0 0.550000 -0.150000 1
818 0 0 0.550000 -0.130000 1
819 0 0 0.550000 -0.110000 3
820 0 0 0.550000 -0.090000 8
821 0 0 0.550000 -0.070000 14
822 0 0 0.550000 -0.050000 21
823 0 0 0.550000 -0.030000 35
824 0 0 0.550000 -0.010000 23
825 0 0 0.550000 0.010000 14
826 0 0 0.550000 0.030000 9
827 0 0 0.550000 0.050000 8
828 0 0 0.550000 0.070000 4
829 0 0 0.550000 0.090000 2
830 0 0 0.550000 0.110000 1
831 0 0 0.550000 0.130000 0
832 0 0 0.550000 0.150000 0
833 0 0 0.550000 0.170000 0
834 0 0 0.550000 0.190000 0
835 0 0 0.550000 0.210000 0
836 0 0 0.550000 0.230000 0
837 0 0 0.550000 0.250000 0
838 0 0 0.550000 0.270000 0
839 0 0 0.550000 0.290000 0
840 0 0 0.570000 -0.290000 0
841 0 0 0.570000 -0.270000 0
842 0 0 0.570000 -0.250000 0
843 0 0 0.570000 -0.230000 0
844 0 0 0.570000 -0.210000 0
845 0 0 0.570000 -0.190000 0
846 0 0 0.570000 -0.170000 0
847 0 0 0.570000 -0.150000 1
848 0 0 0.570000 -0.130000 4
849 0 0 0.570000 -0.110000 1
850 0 0 0.570000 -0.090000 9
851 0 0 0.570000 -0.070000 13
852 0 0 0.570000 -0.050000 25
853 0 0 0.570000 -0.030000 25
854 0 0 0.570000 -0.010000 21
855 0 0 0.570000 0.010000 19
856 0 0 0.570000 0.030000 8
857 0 0 0.570000 0.050000 10
858 0 0 0.570000 0.070000 4
859 0 0 0.570000 0.090000 1
860 0 0 0.570000 0.110000 1
861 0 0 0.570000 0.130000 1
862 0 0 0.570000 0.150000 0
863 0 0 0.570000 0.170000 0
864 0 0 0.570000 0.190000 0
865 0 0 0.570000 0.210000 0
866 0 0 0.570000 0.230000 0
867 0 0 0.570000 0.250000 0
868 0 0 0.570000 0.270000 0
869 0 0 0.570000 0.290000 0
870 0 0 0.590000 -0.290000 0
871 0 0 0.590000 -0.270000 0
872 0 0 0.590000 -0.250000 0
873 0 0 0.590000 -0.230000 0
874 0 0 0.590000 -0.210000 0
875 0 0 0.590000 -0.190000 0
876 0 0 0.590000 -0.170000 1
877 0 0 0.590000 -0.150000 0
878 0 0 0.590000 -0.130000 1
879 0 0 0.590000 -0.110000 2
880 0 0 0.590000 -0.090000 6
881 0 0 0.590000 -0.070000 11
882 0 0 0.590000 -0.050000 33
883 0 0 0.590000 -0.030000 29
884 0 0 0.590000 -0.010000 15
885 0 0 0.590000 0.010000 15
886 0 0 0.590000 0.030000 23
887 0 0 0.590000 0.050000 11
888 0 0 0.590000 0.070000 2
889 0 0 0.590000 0.090000 1
890 0 0 0.590000 0.110000 0
891 0 0 0.590000 0.130000 1
892 0 0 0.590000 0.150000 0
893 0 0 0.590000 0.170000 0
894 0 0 0.590000 0.190000 1
895 0 0 0.590000 0.210000 0
896 0 0 0.590000 0.230000 0
897 0 0 0.590000 0.250000 1
898 0 0 0.590000 0.270000 0
899 0 0 0.590000 0.290000 0
900 0 0 0.610000 -0.290000 0
901 0 0 0.610000 -0.270000 0
902 0 0 0.610000 -0.250000 0
903 0 0 0.610000 -0.230000 0
904 0 0 0.610000 -0.210000 0
905 0 0 0.610000 -0.190000 1
906 0 0 0.610000 -0.170000 0
907 0 0 0.610000 -0.150000 3
908 0 0 0.610000 -0.130000 0
909 0 0 0.610000 -0.110000 7
910 0 0 0.610000 -0.090000 9
911 0 0 0.610000 -0.070000 10
912 0 0 0.610000 -0.050000 24
913 0 0 0.610000 -0.030000 33
914 0 0 0.610000 -0.010000 29
915 0 0 0.610000 0.010000 22
916 0 0 0.610000 0.030000 8
917 0 0 0.610000 0.050000 5
918 0 0 0.610000 0.070000 4
919 0 0 0.610000 0.090000 3
920 0 0 0.610000 0.110000 2
921 0 0 0.610000 0.130000 0
922 0 0 0.610000 0.150000 0
923 0 0 0.610000 0.170000 0
924 0 0 0.610000 0.190000 0
925 0 0 0.610000 0.210000 0
926 0 0 0.610000 0.230000 0
927 0 0 0.610000 0.250000 0
928 0 0 0.610000 0.270000 0
929 0 0 0.610000 0.290000 0
930 0 0 0.630000 -0.290000 0
931 0 0 0.630000 -0.270000 0
932 0 0 0.630000 -0.250000 0
933 0 0 0.630000 -0.230000 0
934 0 0 0.630000 -0.210000 0
935 0 0 0.630000 -0.190000 1
936 0 0 0.630000 -0.170000 1
937 0 0 0.630000 -0.150000 0
938 0 0 0.630000 -0.130000 1
939 0 0 0.630000 -0.110000 4
940 0 0 0.630000 -0.090000 9
941 0 0 0.630000 -0.070000 9
942 0 0 0.630000 -0.050000 23
943 0 0 0.630000 -0.030000 30
944 0 0 0.630000 -0.010000 16
945 0 0 0.630000 0.010000 18
946 0 0 0.630000 0.030000 14
947 0 0 0.630000 0.050000 9
948 0 0 0.630000 0.070000 0
949 0 0 0.630000 0.090000 1
950 0 0 0.630000 0.110000 0
951 0 0 0.630000 0.130000 0
952 0 0 0.630000 0.150000 1
953 0 0 0.630000 0.170000 0
954 0 0 0.630000 0.190000 0
955 0 0 0.630000 0.210000 0
956 0 0 0.630000 0.230000 0
957 0 0 0.630000 0.250000 0
958 0 0 0.630000 0.270000 0
959 0 0 0.630000 0.290000 0
960 0 0 0.650000 -0.290000 0
961 0 0 0.650000 -0.270000 0
962 0 0 0.650000 -0.250000 0
963 0 0 0.650000 -0.230000 0
964 0 0 0.650000 -0.210000 0
965 0 0 0.650000 -0.190000 0
966 0 0 0.650000 -0.170000 1
967 0 0 0.650000 -0.150000 0
968 0 0 0.650000 -0.130000 1
969 0 0 0.650000 -0.110000 2
970 0 0 0.650000 -0.090000 3
971 0 0 0.650000 -0.070000 12
972 0 0 0.650000 -0.050000 27
973 0 0 0.650000 -0.030000 37
974 0 0 0.650000 -0.010000 37
975 0 0 0.650000 0.010000 26
976 0 0 0.650000 0.030000 21
977 0 0 0.650000 0.050000 5
978 0 0 0.650000 0.070000 2
979 0 0 0.650000 0.090000 2
980 0 0 0.650000 0.110000 1
981 0 0 0.650000 0.130000 0
982 0 0 0.650000 0.150000 0
983 0 0 0.650000 0.170000 0
984 0 0 0.650000 0.190000 0
985 0 0 0.650000 0.210000 1
986 0 0 0.650000 0.230000 0
987 0 0 0.650000 0.250000 0
988 0 0 0.650000 0.270000 0
989 0 0 0.650000 0.290000 0
990 0 0 0.670000 -0.290000 0
991 0 0 0.670000 -0.270000 0
992 0 0 0.670000 -0.250000 0
993 0 0 0.670000 -0.230000 0
994 0 0 0.670000 -0.210000 0
995 0 0 0.670000 -0.190000 0
996 0 0 0.670000 -0.170000 0
997 0 0 0.670000 -0.150000 1
998 0 0 0.670000 -0.130000 2
999 0 0 0.670000 -0.110000 2
1000 0 0 0.670000 -0.090000 5
1001 0 0 0.670000 -0.070000 14
1002 0 0 0.670000 -0.050000 30
1003 0 0 0.670000 -0.030000 31
1004 0 0 0.670000 -0.010000 24
1005 0 0 0.670000 0.010000 19
1006 0 0 0.670000 0.030000 8
1007 0 0 0.670000 0.050000 5
1008 0 0 0.670000 0.070000 3
1009 0 0 0.670000 0.090000 3
1010 0 0 0.670000 0.110000 0
1011 0 0 0.670000 0.130000 1
1012 0 0 0.670000 0.150000 0
1013 0 0 0.670000 0.170000 0
1014 0 0 0.670000 0.190000 0
1015 0 0 0.670000 0.210000 0
1016 0 0 0.670000 0.230000 0
1017 0 0 0.670000 0.250000 0
1018 0 0 0.670000 0.270000 0
1019 0 0 0.670000 0.290000 0
1020 0 0 0.690000 -0.290000 0
1021 0 0 0.690000 -0.270000 0
1022 0 0 0.690000 -0.250000 0
1023 0 0 0.690000 -0.230000 0
1024 0 0 0.690000 -0.210000 0
1025 0 0 0.690000 -0.190000 0
1026 0 0 0.690000 -0.170000 2
1027 0 0 0.690000 -0.150000 1
1028 0 0 0.690000 -0.130000 2
1029 0 0 0.690000 -0.110000 0
1030 0 0 0.690000 -0.090000 7
1031 0 0 0.690000 -0.070000 10
1032 0 0 0.690000 -0.050000 21
1033 0 0 0.690000 -0.030000 43
1034 0 0 0.690000 -0.010000 23
1035 0 0 0.690000 0.010000 20
1036 0 0 0.690000 0.030000 8
1037 0 0 0.690000 0.050000 3
1038 0 0 0.690000 0.070000 1
1039 0 0 0.690000 0.090000 1
1040 0 0 0.690000 0.110000 0
1041 0 0 0.690000 0.130000 0
1042 0 0 0.690000 0.150000 0
1043 0 0 0.690000 0.170000 0
1044 0 0 0.690000 0.190000 0
1045 0 0 0.690000 0.210000 0
1046 0 0 0.690000 0.230000 0
1047 0 0 0.690000 0.250000 0
1048 0 0 0.690000 0.270000 0
1049 0 0 0.690000 0.290000 0
1050 0 0 0.710000 -0.290000 0
1051 0 0 0.710000 -0.270000 0
1052 0 0 0.710000 -0.250000 0
1053 0 0 0.710000 -0.230000 0
1054 0 0 0.710000 -0.210000 0
1055 0 0 0.710000 -0.190000 0
1056 0 0 0.710000 -0.170000 0
1057 0 0 0.710000 -0.150000 4
1058 0 0 0.710000 -0.130000 2
1059 0 0 0.710000 -0.110000 1
1060 0 0 0.710000 -0.090000 4
1061 0 0 0.710000 -0.070000 11
1062 0 0 0.710000 -0.050000 18
1063 0 0 0.710000 -0.030000 35
1064 0 0 0.710000 -0.010000 31
1065 0 0 0.710000 0.010000 22
1066 0 0 0.710000 0.030000 12
1067 0 0 0.710000 0.050000 6
1068 0 0 0.710000 0.070000 3
1069 0 0 0.710000 0.090000 3
1070 0 0 0.710000 0.110000 1
1071 0 0 0.710000 0.130000 0
1072 0 0 0.710000 0.150000 0
1073 0 0 0.710000 0.170000 0
1074 0 0 0.710000 0.190000 0
1075 0 0 0.710000 0.210000 0
1076 0 0 0.710000 0.230000 0
1077 0 0 0.710000 0.250000 0
1078 0 0 0.710000 0.270000 0
1079 0 0 0.710000 0.290000 0
1080 0 0 0.730000 -0.290000 0
1081 0 0 0.730000 -0.270000 0
1082 0 0 0.730000 -0.250000 0
1083 0 0 0.730000 -0.230000 0
1084 0 0 0.730000 -0.210000 0
1085 0 0 0.730000 -0.190000 0
1086 0 0 0.730000 -0.170000 1
1087 0 0 0.730000 -0.150000 1
1088 0 0 0.730000 -0.130000 3
1089 0 0 0.730000 -0.110000 1
1090 0 0 0.730000 -0.090000 5
1091 0 0 0.730000 -0.070000 19
1092 0 0 0.730000 -0.050000 19
1093 0 0 0.730000 -0.030000 43
1094 0 0 0.730000 -0.010000 25
1095 0 0 0.730000 0.010000 19
1096 0 0 0.730000 0.030000 15
1097 0 0 0.730000 0.050000 6
1098 0 0 0.730000 0.070000 4
1099 0 0 0.730000 0.090000 0
1100 0 0 0.730000 0.110000 1
1101 0 0 0.730000 0.130000 1
1102 0 0 0.730000 0.150000 0
1103 0 0 0.730000 0.170000 0
1104 0 0 0.730000 0.190000 0
1105 0 0 0.730000 0.210000 0
1106 0 0 0.730000 0.230000 0
1107 0 0 0.730000 0.250000 0
1108 0 0 0.730000 0.270000 0
1109 0 0 0.730000 0.290000 0
1110 0 0 0.750000 -0.290000 0
1111 0 0 0.750000 -0.270000 0
1112 0 0 0.750000 -0.250000 0
1113 0 0 0.750000 -0.230000 0
1114 0 0 0.750000 -0.210000 0
1115 0 0 0.750000 -0.190000 0
1116 0 0 0.750000 -0.170000 1
1117 0 0 0.750000 -0.150000 2
1118 0 0 0.750000 -0.130000 1
1119 0 0 0.750000 -0.110000 2
1120 0 0 0.750000 -0.090000 3
1121 0 0 0.750000 -0.070000 11
1122 0 0 0.750000 -0.050000 39
1123 0 0 0.750000 -0.030000 37
1124 0 0 0.750000 -0.010000 37
1125 0 0 0.750000 0.010000 19
1126 0 0 0.750000 0.030000 14
1127 0 0 0.750000 0.050000 3
1128 0 0 0.750000 0.070000 1
1129 0 0 0.750000 0.090000 1
1130 0 0 0.750000 0.110000 2
1131 0 0 0.750000 0.130000 0
1132 0 0 0.750000 0.150000 0
1133 0 0 0.750000 0.170000 1
1134 0 0 0.750000 0.190000 0
1135 0 0 0.750000 0.210000 0
1136 0 0 0.750000 0.230000 0
1137 0 0 0.750000 0.250000 0
1138 0 0 0.750000 0.270000 0
1139 0 0 0.750000 0.290000 0
1140 0 0 0.770000 -0.290000 0
1141 0 0 0.770000 -0.270000 0
1142 0 0 0.770000 -0.250000 0
1143 0 0 0.770000 -0.230000 0
1144 0 0 0.770000 -0.210000 0
1145 0 0 0.770000 -0.190000 0
1146 0 0 0.770000 -0.170000 0
1147 0 0 0.770000 -0.150000 0
1148 0 0 0.770000 -0.130000 0
1149 0 0 0.770000 -0.110000 2
1150 0 0 0.770000 -0.090000 6
1151 0 0 0.770000 -0.070000 14
1152 0 0 0.770000 -0.050000 27
1153 0 0 0.770000 -0.030000 34
1154 0 0 0.770000 -0.010000 27
1155 0 0 0.770000 0.010000 16
1156 0 0 0.770000 0.030000 14
1157 0 0 0.770000 0.050000 4
1158 0 0 0.770000 0.070000 1
1159 0 0 0.770000 0.090000 4
1160 0 0 0.770000 0.110000 2
1161 0 0 0.770000 0.130000 0
1162 0 0 0.770000 0.150000 0
1163 0 0 0.770000 0.170000 0
1164 0 0 0.770000 0.190000 0
1165 0 0 0.770000 0.210000 0
1166 0 0 0.770000 0.230000 0
1167 0 0 0.770000 0.250000 0
1168 0 0 0.770000 0.270000 0
1169 0 0 0.770000 0.290000 0
1170 0 0 0.790000 -0.290000 0
1171 0 0 0.790000 -0.270000 0
1172 0 0 0.790000 -0.250000 0
1173 0 0 0.790000 -0.230000 0
1174 0 0 0.790000 -0.210000 0
1175 0 0 0.790000 -0.190000 0
1176 0 0 0.790000 -0.170000 0
1177 0 0 0.790000 -0.150000 1
1178 0 0 0.790000 -0.130000 4
1179 0 0 0.790000 -0.110000 2
1180 0 0 0.790000 -0.090000 7
1181 0 0 0.790000 -0.070000 14
1182 0 0 0.790000 -0.050000 26
1183 0 0 0.790000 -0.030000 41
1184 0 0 0.790000 -0.010000 34
1185 0 0 0.790000 0.010000 18
1186 0 0 0.790000 0.030000 13
1187 0 0 0.790000 0.050000 11
1188 0 0 0.790000 0.070000 2
1189 0 0 0.790000 0.090000 1
1190 0 0 0.790000 0.110000 1
1191 0 0 0.790000 0.130000 1
1192 0 0 0.790000 0.150000 0
1193 0 0 0.790000 0.170000 0
1194 0 0 0.790000 0.190000 0
1195 0 0 0.790000 0.210000 0
1196 0 0 0.790000 0.230000 0
1197 0 0 0.790000 0.250000 0
1198 0 0 0.790000 0.270000 0
1199 0 0 0.790000 0.290000 0
1200 0 0 0.810000 -0.290000 0
1201 0 0 0.810000 -0.270000 0
1202 0 0 0.810000 -0.250000 0
1203 0 0 0.810000 -0.230000 0
1204 0 0 0.810000 -0.210000 0
1205 0 0 0.810000 -0.190000 0
1206 0 0 0.810000 -0.170000 2
1207 0 0 0.810000 -0.150000 0
1208 0 0 0.810000 -0.130000 2
1209 0 0 0.810000 -0.110000 1
1210 0 0 0.810000 -0.090000 6
1211 0 0 0.810000 -0.070000 15
1212 0 0 0.810000 -0.050000 25
1213 0 0 0.810000 -0.030000 39
1214 0 0 0.810000 -0.010000 33
1215 0 0 0.810000 0.010000 26
1216 0 0 0.810000 0.030000 10
1217 0 0 0.810000 0.050000 2
1218 0 0 0.810000 0.070000 3
1219 0 0 0.810000 0.090000 1
1220 0 0 0.810000 0.110000 0
1221 0 0 0.810000 0.130000 0
1222 0 0 0.810000 0.150000 1
1223 0 0 0.810000 0.170000 0
1224 0 0 0.810000 0.190000 0
1225 0 0 0.810000 0.210000 0
1226 0 0 0.810000 0.230000 0
1227 0 0 0.810000 0.250000 0
1228 0 0 0.810000 0.270000 0
1229 0 0 0.810000 0.290000 0
1230 0 0 0.830000 -0.290000 0
1231 0 0 0.830000 -0.270000 0
1232 0 0 0.830000 -0.250000 0
1233 0 0 0.830000 -0.230000 0
1234 0 0 0.830000 -0.210000 0
1235 0 0 0.830000 -0.190000 0
1236 0 0 0.830000 -0.170000 0
1237 0 0 0.830000 -0.150000 1
1238 0 0 0.830000 -0.130000 0
1239 0 0 0.830000 -0.110000 0
1240 0 0 0.830000 -0.090000 6
1241 0 0 0.830000 -0.070000 9
1242 0 0 0.830000 -0.050000 25
1243 0 0 0.830000 -0.030000 30
1244 0 0 0.830000 -0.010000 39
1245 0 0 0.830000 0.010000 21
1246 0 0 0.830000 0.030000 7
1247 0 0 0.830000 0.050000 13
1248 0 0 0.830000 0.070000 1
1249 0 0 0.830000 0.090000 0
1250 0 0 0.830000 0.110000 0
1251 0 0 0.830000 0.130000 0
1252 0 0 0.830000 0.150000 0
1253 0 0 0.830000 0.170000 0
1254 0 0 0.830000 0.190000 0
1255 0 0 0.830000 0.210000 0
1256 0 0 0.830000 0.230000 0
1257 0 0 0.830000 0.250000 0
1258 0 0 0.830000 0.270000 0
1259 0 0 0.830000 0.290000 0
1260 0 0 0.850000 -0.290000 0
1261 0 0 0.850000 -0.270000 0
1262 0 0 0.850000 -0.250000 0
1263 0 0 0.850000 -0.230000 0
1264 0 0 0.850000 -0.210000 0
1265 0 0 0.850000 -0.190000 1
1266 0 0 0.850000 -0.170000 0
1267 0 0 0.850000 -0.150000 0
1268 0 0 0.850000 -0.130000 0
1269 0 0 0.850000 -0.110000 5
1270 0 0 0.850000 -0.090000 7
1271 0 0 0.850000 -0.070000 14
1272 0 0 0.850000 -0.050000 27
1273 0 0 0.850000 -0.030000 43
1274 0 0 0.850000 -0.010000 39
1275 0 0 0.850000 0.010000 13
1276 0 0 0.850000 0.030000 12
1277 0 0 0.850000 0.050000 6
1278 0 0 0.850000 0.070000 0
1279 0 0 0.850000 0.090000 2
1280 0 0 0.850000 0.110000 0
1281 0 0 0.850000 0.130000 1
1282 0 0 0.850000 0.150000 0
1283 0 0 0.850000 0.170000 0
1284 0 0 0.850000 0.190000 0
1285 0 0 0.850000 0.210000 0
1286 0 0 0.850000 0.230000 0
1287 0 0 0.850000 0.250000 0
1288 0 0 0.850000 0.270000 0
1289 0 0 0.850000 0.290000 0
1290 0 0 0.870000 -0.290000 0
1291 0 0 0.870000 -0.270000 0
1292 0 0 0.870000 -0.250000 0
1293 0 0 0.870000 -0.230000 0
1294 0 0 0.870000 -0.210000 1
1295 0 0 0.870000 -0.190000 0
1296 0 0 0.870000 -0.170000 0
1297 0 0 0.870000 -0.150000 0
1298 0 0 0.870000 -0.130000 2
1299 0 0 0.870000 -0.110000 3
1300 0 0 0.870000 -0.090000 3
1301 0 0 0.870000 -0.070000 7
1302 0 0 0.870000 -0.050000 30
1303 0 0 0.870000 -0.030000 47
1304 0 0 0.870000 -0.010000 51
1305 0 0 0.870000 0.010000 25
1306 0 0 0.870000 0.030000 17
1307 0 0 0.870000 0.050000 8
1308 0 0 0.870000 0.070000 2
1309 0 0 0.870000 0.090000 0
1310 0 0 0.870000 0.110000 0
1311 0 0 0.870000 0.130000 0
1312 0 0 0.870000 0.150000 0
1313 0 0 0.870000 0.170000 0
1314 0 0 0.870000 0.190000 0
1315 0 0 0.870000 0.210000 0
1316 0 0 0.870000 0.230000 0
1317 0 0 0.870000 0.250000 0
1318 0 0 0.870000 0.270000 0
1319 0 0 0.870000 0.290000 0
1320 0 0 0.890000 -0.290000 0
1321 0 0 0.890000 -0.270000 0
1322 0 0 0.890000 -0.250000 0
1323 0 0 0.890000 -0.230000 0
1324 0 0 0.890000 -0.210000 0
1325 0 0 0.890000 -0.190000 0
1326 0 0 0.890000 -0.170000 0
1327 0 0 0.890000 -0.150000 1
1328 0 0 0.890000 -0.130000 0
1329 0 0 0.890000 -0.110000 3
1330 0 0 0.890000 -0.090000 3
1331 0 0 0.890000 -0.070000 18
1332 0 0 0.890000 -0.050000 32
1333 0 0 0.890000 -0.030000 55
1334 0 0 0.890000 -0.010000 39
1335 0 0 0.890000 0.010000 22
1336 0 0 0.890000 0.030000 5
1337 0 0 0.890000 0.050000 6
1338 0 0 0.890000 0.070000 1
1339 0 0 0.890000 0.090000 0
1340 0 0 0.890000 0.110000 0
1341 0 0 0.890000 0.130000 0
1342 0 0 0.890000 0.150000 0
1343 0 0 0.890000 0.170000 0
1344 0 0 0.890000 0.190000 0
1345 0 0 0.890000 0.210000 0
1346 0 0 0.890000 0.230000 0
1347 0 0 0.890000 0.250000 0
1348 0 0 0.890000 0.270000 0
1349 0 0 0.890000 0.290000 0
1350 0 0 0.910000 -0.290000 0
1351 0 0 0.910000 -0.270000 0
1352 0 0 0.910000 -0.250000 0
1353 0 0 0.910000 -0.230000 0
1354 0 0 0.910000 -0.210000 0
1355 0 0 0.910000 -0.190000 0
1356 0 0 0.910000 -0.170000 0
1357 0 0 0.910000 -0.150000 0
1358 0 0 0.910000 -0.130000 0
1359 0 0 0.910000 -0.110000 2
1360 0 0 0.910000 -0.090000 5
1361 0 0 0.910000 -0.070000 9
1362 0 0 0.910000 -0.050000 36
1363 0 0 0.910000 -0.030000 56
1364 0 0 0.910000 -0.010000 54
1365 0 0 0.910000 0.010000 33
1366 0 0 0.910000 0.030000 9
1367 0 0 0.910000 0.050000 3
1368 0 0 0.910000 0.070000 1
1369 0 0 0.910000 0.090000 1
1370 0 0 0.910000 0.110000 0
1371 0 0 0.910000 0.130000 0
1372 0 0 0.910000 0.150000 0
1373 0 0 0.910000 0.170000 0
1374 0 0 0.910000 0.190000 0
1375 0 0 0.910000 0.210000 0
1376 0 0 0.910000 0.230000 0
1377 0 0 0.910000 0.250000 0
1378 0 0 0.910000 0.270000 0
1379 0 0 0.910000 0.290000 0
1380 0 0 0.930000 -0.290000 0
1381 0 0 0.930000 -0.270000 0
1382 0 0 0.930000 -0.250000 0
1383 0 0 0.930000 -0.230000 0
1384 0 0 0.930000 -0.210000 0
1385 0 0 0.930000 -0.190000 0
1386 0 0 0.930000 -0.170000 0
1387 0 0 0.930000 -0.150000 0
1388 0 0 0.930000 -0.130000 0
1389 0 0 0.930000 -0.110000 2
1390 0 0 0.930000 -0.090000 5
1391 0 0 0.930000 -0.070000 14
1392 0 0 0.930000 -0.050000 34
1393 0 0 0.930000 -0.030000 91
1394 0 0 0.930000 -0.010000 68
1395 0 0 0.930000 0.010000 34
1396 0 0 0.930000 0.030000 16
1397 0 0 0.930000 0.050000 5
1398 0 0 0.930000 0.070000 3
1399 0 0 0.930000 0.090000 0
1400 0 0 0.930000 0.110000 1
1401 0 0 0.930000 0.130000 0
1402 0 0 0.930000 0.150000 0
1403 0 0 0.930000 0.170000 0
1404 0 0 0.930000 0.190000 0
1405 0 0 0.930000 0.210000 0
1406 0 0 0.930000 0.230000 0
1407 0 0 0.930000 0.250000 0
1408 0 0 0.930000 0.270000 0
1409 0 0 0.930000 0.290000 0
1410 0 0 0.950000 -0.290000 0
1411 0 0 0.950000 -0.270000 0
1412 0 0 0.950000 -0.250000 0
1413 0 0 0.950000 -0.230000 0
1414 0 0 0.950000 -0.210000 0
1415 0 0 0.950000 -0.190000 0
1416 0 0 0.950000 -0.170000 0
1417 0 0 0.950000 -0.150000 0
1418 0 0 0.950000 -0.130000 2
1419 0 0 0.950000 -0.110000 1
1420 0 0 0.950000 -0.090000 5
1421 0 0 0.950000 -0.070000 13
1422 0 0 0.950000 -0.050000 29
1423 0 0 0.950000 -0.030000 106
1424 0 0 0.950000 -0.010000 79
1425 0 0 0.950000 0.010000 46
1426 0 0 0.950000 0.030000 24
1427 0 0 0.950000 0.050000 3
1428 0 0 0.950000 0.070000 4
1429 0 0 0.950000 0.090000 0
1430 0 0 0.950000 0.110000 0
1431 0 0 0.950000 0.130000 0
1432 0 0 0.950000 0.150000 0
1433 0 0 0.950000 0.170000 0
1434 0 0 0.950000 0.190000 0
1435 0 0 0.950000 0.210000 0
1436 0 0 0.950000 0.230000 0
1437 0 0 0.950000 0.250000 0
1438 0 0 0.950000 0.270000 0
1439 0 0 0.950000 0.290000 0
1440 0 0 0.970000 -0.290000 0
1441 0 0 0.970000 -0.270000 0
1442 0 0 0.970000 -0.250000 0
1443 0 0 0.970000 -0.230000 0
1444 0 0 0.970000 -0.210000 0
1445 0 0 0.970000 -0.190000 0
1446 0 0 0.970000 -0.170000 0
1447 0 0 0.970000 -0.150000 0
1448 0 0 0.970000 -0.130000 1
1449 0 0 0.970000 -0.110000 2
1450 0 0 0.970000 -0.090000 10
1451 0 0 0.970000 -0.070000 10
1452 0 0 0.970000 -0.050000 52
1453 0 0 0.970000 -0.030000 145
1454 0 0 0.970000 -0.010000 133
1455 0 0 0.970000 0.010000 61
1456 0 0 0.970000 0.030000 16
1457 0 0 0.970000 0.050000 9
1458 0 0 0.970000 0.070000 3
1459 0 0 0.970000 0.090000 0
1460 0 0 0.970000 0.110000 0
1461 0 0 0.970000 0.130000 0
1462 0 0 0.970000 0.150000 0
1463 0 0 0.970000 0.170000 0
1464 0 0 0.970000 0.190000 0
1465 0 0 0.970000 0.210000 0
1466 0 0 0.970000 0.230000 0
1467 0 0 0.970000 0.250000 0
1468 0 0 0.970000 0.270000 0
1469 0 0 0.970000 0.290000 0
1470 0 0 0.990000 -0.290000 0
1471 0 0 0.990000 -0.270000 0
1472 0 0 0.990000 -0.250000 0
1473 0 0 0.990000 -0.230000 0
1474 0 0 0.990000 -0.210000 0
1475 0 0 0.990000 -0.190000 0
1476 0 0 0.990000 -0.170000 0
